STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/10/2005,0,",,0,2400",0,"P,,0",0,"P,,0",60,",,0",40,",,0",41,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/11/2005,0,",,0,2400",0,"P,,0",0,"P,,0",60,",,0",41,",,0",46,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/12/2005,0,",,0,2400",0,"P,,0",0,"P,,0",68,",,0",45,",,0",62,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/13/2005,0.34,",,0,2400",0,"P,,0",0,"P,,0",71,",,0",62,",,0",62,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/14/2005,0,",,0,2400",0,"P,,0",0,"P,,0",76,",,0",52,",,0",62,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/15/2005,0,",,0,2400",0,"P,,0",0,"P,,0",77,",,0",61,",,0",65,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/16/2005,0,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",63,",,0",64,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/17/2005,0,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",63,",,0",64,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/18/2005,0,",,0,2400",0,"P,,0",0,"P,,0",63,",,0",51,",,0",54,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/19/2005,0,",,0,2400",0,"P,,0",0,"P,,0",69,",,0",49,",,0",66,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/20/2005,0,"T,,0,2400",0,"P,,0",0,"P,,0",76,",,0",66,",,0",67,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/21/2005,0,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",67,",,0",67,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/22/2005,0,"T,,0,2400",0,"P,,0",0,"P,,0",74,",,0",63,",,0",65,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/23/2005,0,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",63,",,0",66,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/24/2005,1.15,",,0,2400",0,"P,,0",0,"P,,0",66,",,0",51,",,0",51,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/25/2005,0,",,0,2400",0,"P,,0",0,"P,,0",62,",,0",46,",,0",51,",,0,2400",1,",,0",,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/26/2005,0.14,",,0,2400",0,"P,,0",0,"P,,0",53,",,0",50,",,0",52,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/27/2005,0.18,",,0,2400",0,"P,,0",0,"P,,0",64,",,0",46,",,0",46,",,0,2400",,,1,",,0",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,2/28/2005,0.1,",,0,2400",0,"P,,0",0,"P,,0",67,",,0",44,",,0",47,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/1/2005,0,",,0,2400",0,"P,,0",0,"P,,0",66,",,0",44,",,0",57,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/2/2005,1.41,",,0,2400",0,"P,,0",0,"P,,0",63,",,0",45,",,0",48,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/3/2005,0.02,",,0,2400",0,"P,,0",0,"P,,0",61,",,0",47,",,0",56,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/4/2005,0,",,0,2400",0,"P,,0",0,"P,,0",70,",,0",46,",,0",56,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/5/2005,0,",,0,2400",0,"P,,0",0,"P,,0",69,",,0",52,",,0",60,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/6/2005,0.18,",,0,2400",0,"P,,0",0,"P,,0",65,",,0",58,",,0",64,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/7/2005,0.58,",,0,2400",0,"P,,0",0,"P,,0",72,",,0",62,",,0",62,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/8/2005,0,",,0,2400",0,"P,,0",0,"P,,0",65,",,0",50,",,0",53,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/9/2005,0,",,0,2400",0,"P,,0",0,"P,,0",72,",,0",46,",,0",46,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/10/2005,0,",,0,2400",0,"P,,0",0,"P,,0",74,",,0",40,",,0",59,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/11/2005,0,",,0,2400",0,"P,,0",0,"P,,0",76,",,0",48,",,0",48,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/12/2005,0,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",44,",,0",64,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/13/2005,0,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",61,",,0",61,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/14/2005,0,",,0,2400",0,"P,,0",0,"P,,0",68,",,0",49,",,0",58,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/15/2005,0,"T,,0,2400",0,"P,,0",0,"P,,0",58,",,0",49,",,0",50,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/16/2005,0.29,",,0,2400",0,"P,,0",0,"P,,0",58,",,0",42,",,0",42,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/17/2005,0,",,0,2400",0,"P,,0",0,"P,,0",63,",,0",38,",,0",48,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/18/2005,0,",,0,2400",0,"P,,0",0,"P,,0",70,",,0",43,",,0",55,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/19/2005,0.15,",,0,2400",0,"P,,0",0,"P,,0",77,",,0",55,",,0",63,",,0,2400",,,1,",,0",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/20/2005,1.85,",,0,2400",0,"P,,0",0,"P,,0",74,",,0",54,",,0",60,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/21/2005,0.02,",,0,2400",0,"P,,0",0,"P,,0",78,",,0",52,",,0",67,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/22/2005,0,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",56,",,0",56,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/23/2005,0,",,0,2400",0,"P,,0",0,"P,,0",77,",,0",46,",,0",58,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/24/2005,0,",,0,2400",0,"P,,0",0,"P,,0",74,",,0",51,",,0",65,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/25/2005,0,",,0,2400",0,"P,,0",0,"P,,0",81,",,0",60,",,0",63,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/26/2005,0,",,0,2400",0,"P,,0",0,"P,,0",76,",,0",60,",,0",60,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/27/2005,0.13,",,0,2400",0,"P,,0",0,"P,,0",60,",,0",42,",,0",42,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/28/2005,0,",,0,2400",0,"P,,0",0,"P,,0",75,",,0",41,",,0",57,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/29/2005,0,",,0,2400",0,"P,,0",0,"P,,0",73,",,0",56,",,0",67,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/30/2005,0,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",65,",,0",67,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,3/31/2005,0,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",63,",,0",63,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/1/2005,0,",,0,2400",0,"P,,0",0,"P,,0",70,",,0",49,",,0",49,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/2/2005,0,",,0,2400",0,"P,,0",0,"P,,0",73,",,0",43,",,0",54,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/3/2005,0,",,0,2400",0,"P,,0",0,"P,,0",72,",,0",44,",,0",57,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/4/2005,0,",,0,2400",0,"P,,0",0,"P,,0",72,",,0",55,",,0",55,",I,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/5/2005,0,"T,,0,2400",0,"P,,0",0,"P,,0",73,",,0",65,",I,0",70,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/6/2005,0.02,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",64,",,0",64,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/7/2005,0,",,0,2400",0,"P,,0",0,"P,,0",78,",,0",53,",,0",56,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/8/2005,0,",,0,2400",0,"P,,0",0,"P,,0",81,",,0",52,",,0",61,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/9/2005,0,",,0,2400",0,"P,,0",0,"P,,0",76,",,0",54,",,0",66,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/10/2005,0,",,0,2400",0,"P,,0",0,"P,,0",75,",,0",66,",,0",72,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/11/2005,0.22,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",54,",,0",54,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/12/2005,0,",,0,2400",0,"P,,0",0,"P,,0",82,",,0",49,",,0",57,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/13/2005,0,",,0,2400",0,"P,,0",0,"P,,0",85,",,0",55,",,0",58,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/14/2005,0,",,0,2400",0,"P,,0",0,"P,,0",75,",,0",51,",,0",57,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/15/2005,0,",,0,2400",0,"P,,0",0,"P,,0",73,",,0",54,",,0",55,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/16/2005,0,",,0,2400",0,"P,,0",0,"P,,0",78,",,0",52,",,0",56,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/17/2005,0,",,0,2400",0,"P,,0",0,"P,,0",77,",,0",53,",,0",62,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/18/2005,0,"T,,0,2400",0,"P,,0",0,"P,,0",74,",,0",62,",,0",62,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/19/2005,0,",,0,2400",0,"P,,0",0,"P,,0",76,",,0",60,",,0",66,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/20/2005,0,"T,,0,2400",0,"P,,0",0,"P,,0",79,",,0",65,",,0",69,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/21/2005,0,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",68,",,0",68,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/22/2005,0,",,0,2400",0,"P,,0",0,"P,,0",84,",,0",63,",,0",71,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/23/2005,0,",,0,2400",0,"P,,0",0,"P,,0",76,",,0",53,",,0",53,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/24/2005,0,",,0,2400",0,"P,,0",0,"P,,0",71,",,0",45,",,0",59,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/25/2005,1.58,",,0,2400",0,"P,,0",0,"P,,0",65,",,0",55,",,0",64,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/26/2005,0.01,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",52,",,0",52,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/27/2005,0,",,0,2400",0,"P,,0",0,"P,,0",81,",,0",48,",,0",67,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/28/2005,0,",,0,2400",0,"P,,0",0,"P,,0",81,",,0",66,",,0",71,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/29/2005,0,"T,,0,2400",0,"P,,0",0,"P,,0",80,",,0",71,",,0",72,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,4/30/2005,0,"T,,0,2400",0,"P,,0",0,"P,,0",73,",,0",54,",,0",54,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/1/2005,0,",,0,2400",0,"P,,0",0,"P,,0",73,",,0",53,",,0",53,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/2/2005,0,",,0,2400",0,"P,,0",0,"P,,0",74,",,0",52,",,0",58,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/3/2005,0,",,0,2400",0,"P,,0",0,"P,,0",74,",,0",55,",,0",64,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/4/2005,0.08,",,0,2400",0,"P,,0",0,"P,,0",75,",,0",60,",,0",62,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/5/2005,0,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",54,",,0",60,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/6/2005,0,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",57,",,0",64,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/7/2005,0,",,0,2400",0,"P,,0",0,"P,,0",78,",,0",58,",,0",70,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/8/2005,1.76,",,0,2400",0,"P,,0",0,"P,,0",78,",,0",61,",,0",64,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/9/2005,0,",,0,2400",0,"P,,0",0,"P,,0",86,",,0",63,",,0",71,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/10/2005,0,",,0,2400",0,"P,,0",0,"P,,0",83,",,0",69,",,0",70,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/11/2005,0,",,0,2400",0,"P,,0",0,"P,,0",82,",,0",69,",,0",72,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/12/2005,0,",,0,2400",0,"P,,0",0,"P,,0",81,",,0",69,",,0",69,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/13/2005,0,",,0,2400",0,"P,,0",0,"P,,0",81,",,0",66,",,0",70,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/14/2005,0,",,0,2400",0,"P,,0",0,"P,,0",84,",,0",65,",,0",68,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/15/2005,0,",,0,2400",0,"P,,0",0,"P,,0",85,",,0",66,",,0",72,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/16/2005,0,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",66,",,0",67,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/17/2005,0,",,0,2400",0,"P,,0",0,"P,,0",83,",,0",67,",,0",69,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/18/2005,0,",,0,2400",0,"P,,0",0,"P,,0",83,",,0",68,",,0",69,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/19/2005,0,",,0,2400",0,"P,,0",0,"P,,0",86,",,0",65,",,0",71,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/20/2005,0,",,0,2400",0,"P,,0",0,"P,,0",89,",,0",67,",,0",73,",,0,2400",1,",,0",,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/21/2005,0.05,",,0,2400",0,"P,,0",0,"P,,0",94,",,0",69,",,0",76,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/22/2005,0,",,0,2400",0,"P,,0",0,"P,,0",94,",,0",71,",,0",75,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/23/2005,0,",,0,2400",0,"P,,0",0,"P,,0",92,",,0",71,",,0",72,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/24/2005,0,",,0,2400",0,"P,,0",0,"P,,0",89,",,0",67,",,0",69,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/25/2005,0,",,0,2400",0,"P,,0",0,"P,,0",92,",,0",67,",,0",73,",,0,2400",,,1,",,0",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/26/2005,0.1,",,0,2400",0,"P,,0",0,"P,,0",89,",,0",70,",,0",72,",,0,2400",,,1,",,0",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/27/2005,0.07,",,0,2400",0,"P,,0",0,"P,,0",87,",,0",70,",,0",72,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/28/2005,0,",,0,2400",0,"P,,0",0,"P,,0",88,",,0",70,",,0",74,",,0,2400",,,1,",,0",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/29/2005,1.66,",,0,2400",0,"P,,0",0,"P,,0",86,",,0",64,",,0",66,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/30/2005,0.07,",,0,2400",0,"P,,0",0,"P,,0",83,",,0",66,",,0",71,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,5/31/2005,0,",,0,2400",0,"P,,0",0,"P,,0",87,",,0",68,",,0",71,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/1/2005,0.27,",,0,2400",0,"P,,0",0,"P,,0",87,",,0",67,",,0",68,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/2/2005,0,",,0,2400",0,"P,,0",0,"P,,0",92,",,0",66,",,0",75,",,0,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/3/2005,0,",,0,2400",0,"P,,0",0,"P,,0",87,",,0",71,",,0",77,",,0,2400",,,,,,,,,,,,
